Date,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 9:46 PM - +91 76784 94745: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 9:56 PM - Nikhil: 💰💰The point, here ladies and gentlemen , is that greed, for lack of word, is good.💰💰,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *27th March*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*2 to 5 pm*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Follow the arrows* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🎊🎊🎉*DLC ""D Lang Chaps"". The Literary👩🏻‍🏫👨🏻‍🏫 and Managerial Society 👩🏻‍💼👨🏻‍💼 of GTBIT is organizing BULL & BEARS this GATES 2019*🎊🎊🎉",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
You got what it needs to manage stocks 💹 and the immense pressure 💱. We whole heartily invite you to join us @ GATES 2019.,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Round of total 🔥🔥🔥. First MCQ based Pre lims 🙋‍♂🙋‍♀ and then two other rounds of portfolio building 👩🏻‍💼👨🏻‍💼.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get greedy get lucky we wish you the best. We have many exciting prizes for you.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lone wolves and team of two are allowed. Register through the link : https://goo.gl/forms/v0kD0wyrvmvyQGTq2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirag: 9205375276,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 10:00 PM - Siddharth Gupta: Life is a treasure hunt,you have to solve the clues from incidents happened and move further to find the ultimate fortune!,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTBIT is back with the most awaited fest🎪 🎪  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔥🔥 *GATES 2k19* 🔥🔥,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTBIT 2k19 brings to you the most exciting and thrilling event of this fest season which will consume your mind to the fullest ...,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔵 *THE TREASURE HUNT* 🔵    ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
The game will include a sequence of clues to reach the final goal. After finding each clue the team will have to report back to rotate the *Cart-Wheel* and perform a *Dare* accordingly. The team which takes the least time to complete all these stages at the earliest will be declared as the winner of the  *Treasure  Hunt*                                                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
                                                          ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 So bring along your pals and get ready to get involved in the biggest mystery of the year  😈😈😈😈,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔹Team members 2-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔹Teams of your own choice ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 🔹Teams should refrain disclosing the clues to other teams  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔸 Exciting cash prize on your way 🤑💰🤑💸💸💸,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*VENUE* : GTBIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DATE* : 28 MARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
*TIME*:12 PM ONWARDS,,,,,,,,,,,,,,,,,,,,,,,,,,,
*REGISTRATION LINK* :,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/fgxfy1CR1iAXjAM62,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details and queries -- contact : ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
📱  Manpreet Kaur ( 9810843226) ,,,,,,,,,,,,,,,,,,,,,,,,,,,
📱   Harleen Kaur( 7011802768),,,,,,,,,,,,,,,,,,,,,,,,,,,
📱   Chanpreet Singh (7982117865),,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 10:14 PM - Shubra: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 10:14 PM - Shubra: _*Graffiti isn't just an art," it's a revolution! ""* 💥_",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Hola Everyone! 😁_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_*PRISMA* ✨ : The fine arts society of GTBIT is organising *WILDSIDE : A Graffiti making competition* in *GATES 2k19*💃🏻_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Come and express yourself through your art and showcase your talent on the *walls of GTBIT*. 🔥🔥_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Date : *29th March '19*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Time : *12 pm Onward*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Venue : *GTBIT*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Theme : *Elements of Music*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Registration link : https://goo.gl/forms/TZ86Og2A0Vfcr0fm1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Come and show us what you've got!_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_See y'all  ❤️_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_For further details contact :_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_*Ravleen : 9821232066*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_*Sachin : 8930188420*_,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2019, 10:23 PM - +91 79821 80911: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 2:19 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 2:19 PM - Pavleen: 🖌Buffer your Imagination, Create your Style and Doodle All Day!🖍,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*PRISMA:The Fine Arts Society Of GTBIT* invites you for on the spot Cartooning Competition : ""DOODLE"" .Come on🔖",let the creative fluids flow within and May the best ones Win the Cash Prizes and other exciting goodies.😍💯,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
You will have to make a cartoon based on the given theme within 2hours.⏰ Bring your own pen/pencil and other stationery items required. The Cartoon can be either coloured🖍 or Black n White✏.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Registrations are open😛. Don't wait for the right time, If you think you are the Best one then follow the link: ,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/zH2gJTiMusC4AzQ83,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
So we hope to see you there on:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:28th March 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue:GTBIT(BVS Block),,,,,,,,,,,,,,,,,,,,,,,,,,,
At: 11am,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
In case of any queries contact:,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavleen Kaur:8433229795,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yashika Sharma:8178897171,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra Sachdev:7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 3:09 PM - Nikhil: 💰💰The point, here ladies and gentlemen , is that greed, for lack of word, is good.💰💰,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *27th March*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*2 to 5 pm*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Follow the arrows* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🎊🎊🎉*DLC ""D Lang Chaps"". The Literary👩🏻‍🏫👨🏻‍🏫 and Managerial Society 👩🏻‍💼👨🏻‍💼 of GTBIT is organizing BULL & BEARS this GATES 2019*🎊🎊🎉",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
You got what it needs to manage stocks 💹 and the immense pressure 💱. We whole heartily invite you to join us @ GATES 2019.,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Round of total 🔥🔥🔥. First MCQ based Pre lims 🙋‍♂🙋‍♀ and then two other rounds of portfolio building 👩🏻‍💼👨🏻‍💼.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get greedy get lucky we wish you the best. We have many exciting prizes for you.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lone wolves and team of two are allowed. Register through the link : https://goo.gl/forms/v0kD0wyrvmvyQGTq2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirag: 9205375276,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 6:05 PM - Maninder Singh: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019," 6:05 PM - Maninder Singh: ""The best way to get started is to quit talking and begin doing.”",,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *Industry Institute and Partnership Cell GTBIT*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
presents SHARK TANK ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here's a chance to unleash the entrepreneur within you by showcasing your skills as you traverse through various real life situations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
There will be a closed door pitch. The presentation has to be of 7 minutes followed by QnA of 2 minutes.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Date: 28th march*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Time: 10am onwards*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Venue: GTBIT college.*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't miss on this incredible Entrepreneurial adventure. Register now!,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register at:-* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
bit.ly/shark-tank28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open for all ,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register asap as it is for limited teams*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For more details, contact,,,,,,,,,,,,,,,,,,,,,,,,,,
_Abhishek - 9887770508_,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Maninder Singh - 8527174620_,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 6:21 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 9:18 PM - Nikhil: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 9:18 PM - Nikhil: 💰💰The point, here ladies and gentlemen , is that greed, for lack of word, is good.💰💰,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *27th March* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *2-5 pm* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 *Follow the arrows* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🎊🎊🎉*DLC ""D Lang Chaps"". The Literary👩🏻‍🏫👨🏻‍🏫 and Managerial Society 👩🏻‍💼👨🏻‍💼 of GTBIT is organizing BULL & BEARS this GATES 2019*🎊🎊🎉",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
You got what it needs to manage stocks 💹 and the immense pressure 💱. We whole heartily invite you to join us @ GATES 2019.,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Round of total 🔥🔥🔥. First MCQ based Pre lims 🙋‍♂🙋‍♀ and then two other rounds of portfolio building 👩🏻‍💼👨🏻‍💼.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get greedy get lucky we wish you the best. We have many exciting prizes for you.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lone wolves and team of two are allowed. Register through the link : https://goo.gl/forms/v0kD0wyrvmvyQGTq2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirag: 9205375276,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 9:21 PM - +91 97110 56167: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 9:22 PM - +91 97110 56167: 🖌Buffer your Imagination, Create your Style and Doodle All Day!🖍,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*PRISMA:The Fine Arts Society Of GTBIT* invites you for on the spot Cartooning Competition : ""DOODLE"" .Come on🔖",let the creative fluids flow within and May the best ones Win the Cash Prizes and other exciting goodies.😍💯,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
You will have to make a cartoon based on the given theme within 2hours.⏰ Bring your own pen/pencil and other stationery items required. The Cartoon can be either coloured🖍 or Black n White✏.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Registrations are open😛. Don't wait for the right time, If you think you are the Best one then follow the link: ,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/zH2gJTiMusC4AzQ83,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
So we hope to see you there on:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:28th March 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue:GTBIT(BVS Block),,,,,,,,,,,,,,,,,,,,,,,,,,,
At: 11am,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
In case of any queries contact:,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavleen Kaur:8433229795,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yashika Sharma:8178897171,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra Sachdev:7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 11:06 PM - Shubra: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019, 11:06 PM - Shubra: *Clay folds,*,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay moulds.!*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay rests,*,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay sets.!*,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay dances to the tune you hum,*,,,,,,,,,,,,,,,,,,,,,,,,,,
*Clay grows into a person you wish to become.!*💯,,,,,,,,,,,,,,,,,,,,,,,,,,,
Want to showcase your clay moulding talent or give rise to something extraordinarily breath-taking? Or simply, wish to win exciting goodies and cash prizes?😱😍💰🔥,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Then, this is definitely for youuu..👇👇,,,,,,,,,,,,,,,,,,,,,,,,,,
*PRISMA brings to you an exclusive clay moulding event," ""SCULP IT""*",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theme to be disclosed on the spot🔥,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue- GTBIT's BVS Basement✔️,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date: March 28th,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1 P.M.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
So, what you waiting for?? Do not hesitate and extract out that hidden talent, and register by clicking on the link..💯😍,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/VxSeHt32xFWeJt702,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
See you there!!!❤,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For further details, contact,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra- 7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaidev- 9871199945,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srishti- 9716201470,,,,,,,,,,,,,,,,,,,,,,,,,,,
Email id- gtbit.prisma@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 12:00 AM - +91 79821 80911: https://www.facebook.com/events/285032685724922/?ti=cl,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 12:00 AM - +91 79821 80911: You all are invited to chant Baba Baba along with us. ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intezaar Rahega Sabka ♥,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 1:09 AM - Arvind: Kisike Matlab ke outputs ki soft copy hai?,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 1:09 AM - +91 76784 94745: Kyu banani h file?,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 1:10 AM - Arvind: Ok tu mat banio😂,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 1:28 AM - +91 83778 86877: +1 pls,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 1:56 PM - Siddarth Chugh: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 1:56 PM - Siddarth Chugh: 🖌Buffer your Imagination, Create your Style and Doodle All Day!🖍,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*PRISMA:The Fine Arts Society Of GTBIT* invites you for on the spot Cartooning Competition : ""DOODLE"" .Come on🔖",let the creative fluids flow within and May the best ones Win the Cash Prizes and other exciting goodies.😍💯,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
You will have to make a cartoon based on the given theme within 2hours.⏰ Bring your own pen/pencil and other stationery items required. The Cartoon can be either coloured🖍 or Black n White✏.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Registrations are open😛. Don't wait for the right time, If you think you are the Best one then follow the link: ,,,,,,,,,,,,,,,,,,,,,,,,,,
https://goo.gl/forms/zH2gJTiMusC4AzQ83,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
So we hope to see you there on:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:28th March 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue:GTBIT(BVS Block),,,,,,,,,,,,,,,,,,,,,,,,,,,
At: 11am,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
In case of any queries contact:,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavleen Kaur:8433229795,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yashika Sharma:8178897171,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shubhra Sachdev:7838962720,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019," 2:48 PM - Chirag GTBIT: In the words of Mark Twain - _*""Neither can embellishments 💎 of language✍🏻 be found without arrangement and expression of thoughts nor can thoughts be made to shine🔆 without the light of language""*_",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
  👉🏻Come grab this golden opportunity to show us your power of speech as we at ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*DLC - The Literary 📘and the Managerial Society of GTBIT 🗣 is organising an event _""Ruminations""_ in Gates'19 -The Annual Fest Of G.T.B.I.T🎀🎊🎉*",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
This event consists of two rounds :,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*1.Day 1  : The Battle of Wits*🎤A team of two students  *( one speaker and one interjector)* will be participating where in the speaker will deliver a debate for or against the motion for *4 min* ⌚on the topic given 2-3 days prior to the event.The interjector will put up questions to the opposing team . The team which puts forward the best argument and answers the questions convincingly wins.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*2.Day 2: The Devil's Advocate*😈,,,,,,,,,,,,,,,,,,,,,,,,,,,
A turncoat debate competition that pushes you to contradict yourself. The speaker starts by taking a stance on the topic and switches sides after a specific duration of time.,,,,,,,,,,,,,,,,,,,,,,,,,,,
*The topic will be given on the spot.*,,,,,,,,,,,,,,,,,,,,,,,,,,,
👉🏻 *Preparation Time*: 5 minutes after topic is given.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
👉🏻 *Speaking Time*: Each speaker will have to speak for 6-7 minutes on the given topic.,,,,,,,,,,,,,,,,,,,,,,,,,,,
*_You will be your biggest Competition !_*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Judging Criteria*( for both the rounds ),,,,,,,,,,,,,,,,,,,,,,,,,,,
📝Use of arguments ,,,,,,,,,,,,,,,,,,,,,,,,,,,
📝Expression and clarity of thoughts ,,,,,,,,,,,,,,,,,,,,,,,,,,,
📝Presentation Style ,,,,,,,,,,,,,,,,,,,,,,,,,,,
*📅Date*-27th ,28th March,,,,,,,,,,,,,,,,,,,,,,,,,,
*⏱Time*-Day 1- 4 p.m onwards,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Day 2 - 2 p.m onwards,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
📌 *Venue*- G.T.B.I.T , B.V.S Classroom,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
_*Pull yourself because Exciting 😁and grand prizes 💰, vouchers, goodies 🎁are up for grabs! Make sure you don’t miss them👍🏻!*_,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Interested students are required to register using the following link*,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://docs.google.com/forms/d/e/1FAIpQLSdGoJ8VT5wy7u4vQTVofHue_h4JZN69y4WtWXLQ8bqq8pZW0g/viewform,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*For further details please feel free to contact:-*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.Nazuk:+91 9953223516.,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.Abhinav: +91 87081 30480.,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 3:36 PM - Sukhpreet: *DIFFUSE OR BOOM*,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
💣Always *wanted* to *DEFUSE 🚫 a BOMB* 💣in real life and wanted to *Save the world*🌍from one *wire*🧶 at a time with your *Bomb Squad*👬👭? *DIFFUSE ⛑OR BOOM*💣gives you that chance.😱,,,,,,,,,,,,,,,,,,,,,,,,,,,
where you have to DEFUSE BOMBS 🧨under a *time constraint*.⏳⏳,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Analyze the way the *electronic boards *🎛function and *identify* 🤔how to *disable* the BOMB 🧯. Be careful though, *cutting*✂ the wrong wire 🧶might just *trigger* 📟🕹the bomb🧨,,,,,,,,,,,,,,,,,,,,,,,,,,
 As you progress through the game, you will be faced 🥵with increasingly *challenging circuits *🦠that will test your ability to work 🤼‍♀through *logic puzzles*🧩quickly. Identify the *components*⚙, understand 🤔the *connections*🛠 and learn what makes the circuit work. Do it fast🏃🏻‍♂ enough and you might just make it through.⏳,,,,,,,,,,,,,,,,,,,,,,,,,
Venue : *In front of admin block* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day : *March 29,2019*,,,,,,,,,,,,,,,,,,,,,,,,,,
Time : *11:00am-3:00pm*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For details contact :,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Param* : 9582856692,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Nikita* : 8368342111,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
⬇⬇REGISTER NOW⬇⬇,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bit.ly/2FsLug7,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 3:36 PM - Sukhpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019, 3:39 PM - Sukhpreet: *ROBO RACE*🤖,,,,,,,,,,,,,,,,,,,,,,,,,,
Let's shift your gears and race your ROBOTS.🏎🏎,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
